TexteA,TextB,TextAPT,TextBPT,TFIDF,Jaccard_Distance,Levenshtein_Distance,NGram-Similarity,EXPECTED,RESULT,Score Keywords,Score entities
American LeadHERship PAC says Providence has had 100 shootings each year of Angel Taveras' tenure,"Mayor Angel Taveras says crime rate, shootings have decreased in Providence",american leadhership pac providence one hundred shootings year angel taveras tenure ,mayor angel taveras crime rate shootings decreased providence ,0.27,0.26666666666666666,51,0.0,ST,N,0.10599213135093251,0.25233420143369617
Mitt Romney said he fought cap and trade while Newt Gingrich supported it,Pro-Perry super PAC says Gingrich teamed with Pelosi on global warming,mitt romney fought cap trade newt gingrich supported ,properry super pac gingrich teamed pelosi global warming ,0.07,0.06666666666666667,46,0.0,N,N,0.0,0.46125825828923495
Rick Perry says the 2009 stimulus 'created zero jobs',"National Republican Senatorial Committee ad says stimulus created ""zero jobs""",rick perry two thousand nine stimulus created zero jobs ,national republican senatorial committee ad stimulus created zero jobs ,0.29,0.2857142857142857,35,0.2857142857142857,E*,N,0.0,0.21965542581917405
"Charlottesville hit-and-run driver was anti-fascist activist, Internet post claims",Post wrongly says Charlottesville police arrested wrong person in hit and run,charlottesville hitandrun driver antifascist activist internet post claims ,post wrongly charlottesville police arrested wrong person hit run ,0.14,0.13333333333333333,59,0.14285714285714285,ST,ST,1.0000000000000002,0.4147739924377828
Did Scott Walker flip-flop on how budget shortfalls are measured??,"With 2016 on the horizon, Scott Walker asserts his appeal among Republicans and independents",scott walker flipflop budget shortfalls measured ,two thousand sixteen horizon scott walker asserts appeal among republicans independents ,0.14,0.13333333333333333,66,0.0,N,N,0.20199309249791833,0.53864536920773
Brendan Doherty says most of the David Cicilline campaign is funded by big political action committees,U.S. Rep. David Cicilline says Republican Brendan Doherty wants to raise Social Security eligibility age without regard for workers in physically demanding jobs,brendan doherty david cicilline campaign funded big political action committees ,us rep david cicilline republican brendan doherty wants raise social security eligibility age without regard workers physically demanding jobs ,0.17,0.16,106,0.0,N,N,0.10163066979112656,0.04780624247080448
Jon Huntsman accuses Mitt Romney of flip-flopping on abortion,Mitt Romney evolved significantly in his position on abortion,jon huntsman accuses mitt romney flipflopping abortion ,mitt romney evolved significantly position abortion ,0.3,0.3,38,0.0,ST,N,0.0,0.3675570119653412
George Allen says Barack Obama promised stimulus would keep unemployment below 8 percent,Ad says Barack Obama promised the jobless rate would be 5.6% if Congress passed the stimulus,george allen barack obama promised stimulus would keep unemployment eight percent ,ad barack obama promised jobless rate would 56 congress passed stimulus ,0.3,0.29411764705882354,51,0.18181818181818182,ST,N,0.0,0.2648725452406044
Rick Perry says only three in 10 Texas physicians accept new Medicaid patients,"Medical group says 31 percent of Texas doctors accept all new Medicaid patients, down from 67 percent in 2000",rick perry three ten texas physicians accept new medicaid patients ,medical group thirtyone percent texas doctors accept new medicaid patients sixtyseven percent two thousand ,0.25,0.2777777777777778,60,0.09090909090909091,ST,N,0.0,0.1993332630528026
Allan Fung says he had to pay a $100 hazardous materials fee to the state when he hired a campaign manager,Ken Block says Cranston Mayor Allan Fung increased the garbage tax by as much as $200,allan fung pay 100 hazardous materials fee state hired campaign manager ,ken block cranston mayor allan fung increased garbage tax much 200 ,0.1,0.1,56,0.0,N,N,0.0,0.10536617193867831
"Barack Obama says review of Benghazi attack ""investigated every element""","Hillary Clinton's State Department cut security in Libya before deadly terror attacks, Sen. Ron Johnson says",barack obama review benghazi attack investigated every element ,hillary clintons state department cut security libya deadly terror attacks sen ron johnson ,0.0,0.0,71,0.0,N,N,0.0,0.5546631019976098
Bill Foster says St. Petersburg's unemployment rate is lower than state average,Rick Kriseman says fewer residents are working since Bill Foster took office,bill foster st petersburgs unemployment rate lower state average ,rick kriseman fewer residents working since bill foster took office ,0.12,0.11764705882352941,49,0.0,N,N,0.0,0.5988255445273469
Clinton: 7 Benghazi probes so far,"Hillary Clinton's State Department cut security in Libya before deadly terror attacks, Sen. Ron Johnson says",clinton seven benghazi probes far ,hillary clintons state department cut security libya deadly terror attacks sen ron johnson ,0.0,0.0,69,0.0,N,N,0.0,0.7018413486611241
"John Boehner says ""the American people spoke pretty loudly. They said stop all the looming tax hikes""",Barack Obama says American public believes 'it's a bad idea to provide tax cuts to the wealthy',john boehner american people spoke pretty loudly stop looming tax hikes ,barack obama american public believes bad idea provide tax cuts wealthy ,0.1,0.1,52,0.0,ST,N,0.0,0.2795920827060985
Sacramento Bee editorial says Texas ranks first in executions,Sacramento Bee editorial says Texas ranks last in residents with high school diplomas,sacramento bee editorial texas ranks first executions ,sacramento bee editorial texas ranks last residents high school diplomas ,0.43,0.4166666666666667,27,0.5714285714285714,N,ST,0.5101490193104813,0.6052855104516397
U.S. Rep. David Cicilline says Republican opponent Brendan Doherty wants to repeal Obamacare and increase drug prices for seniors,U.S. Rep. David Cicilline says the United States has been growing jobs for 24 months,us rep david cicilline republican opponent brendan doherty wants repeal obamacare increase drug prices seniors ,us rep david cicilline united states growing jobs twentyfour months ,0.2,0.19047619047619047,68,0.3076923076923077,N,N,0.26951761324603224,0.2532094495161745
"John Boehner says Keystone XL pipeline would create 100,000 jobs",Fox News host: Keystone pipeline would create 'tens of thousands of jobs',john boehner keystone xl pipeline would create 100000 jobs ,fox news host keystone pipeline would create tens thousands jobs ,0.36,0.35714285714285715,27,0.125,E,N,0.0,0.04220166890638128
Does the economy always do better under Democratic presidents?,Hillary Clinton repeats Half True claim economy does better with Democrat in White House,economy always better democratic presidents ,hillary clinton repeats half true claim economy better democrat white house ,0.16,0.14285714285714285,52,0.0,ST,N,0.33609692727625756,0.5548486644415239
Scott Walker says Mary Burke's deal to help Abbott Laboratories was a $25 million waste,"Scott Walker ad says Mary Burke helped firm with ""no plans to create jobs in Wisconsin""",scott walker mary burkes deal help abbott laboratories 25 million waste ,scott walker ad mary burke helped firm plans create jobs wisconsin ,0.16,0.15789473684210525,39,0.07692307692307693,E,ST,1.0000000000000002,0.2859613069106626
U.S. Rep. David Cicilline says Republican opponent Brendan Doherty wants to repeal Obamacare and increase drug prices for seniors,Talk show host John DePetro says Providence was a “sanctuary city” under Mayor David Cicilline,us rep david cicilline republican opponent brendan doherty wants repeal obamacare increase drug prices seniors ,talk show host john depetro providence sanctuary city mayor david cicilline ,0.09,0.08333333333333333,84,0.0,N,N,0.0,0.06123094334544521
Connie Mack says Bill Nelson votes 98 percent of the time with Obama,"Fox's Sean Hannity says Bill Nelson voted with Dems ""nearly 95 percent"" of the time",connie mack bill nelson votes ninetyeight percent time obama ,foxs sean hannity bill nelson voted dems nearly ninetyfive percent time ,0.25,0.25,35,0.2727272727272727,ST,N,0.0,0.33934065931334245
"Dem recall candidate Tom Barrett says GOP Wisconsin Gov. Scott Walker ""caused"" top job losses in U.S.",Scott Walker says 2013 job growth in Wisconsin was best since 1990s,dem recall candidate tom barrett gop wisconsin gov scott walker caused top job losses us ,scott walker two thousand thirteen job growth wisconsin best since 1990s ,0.19,0.18181818181818182,69,0.0,ST,N,0.0,0.2856695352169026
Wisconsin Gov. Scott Walker says the state's jobs data is unreliable,"Potential recall candidate Kathleen Falk says job losses under Wisconsin Gov. Scott Walker worst in ""decades""",wisconsin gov scott walker states jobs data unreliable ,potential recall candidate kathleen falk job losses wisconsin gov scott walker worst decades ,0.25,0.23529411764705882,71,0.2222222222222222,N,N,0.0,0.3614023978215318
"NRCC says Rep. John Barrow, D-Ga., voted with Barack Obama 85% of the time",NRCC says Nick Rahall voted with Barack Obama 94% of the time,nrcc rep john barrow dga voted barack obama 85 time ,nrcc nick rahall voted barack obama 94 time ,0.39,0.38461538461538464,19,0.5,N,ST,1.0000000000000002,0.2378361154507399
Mary Burke says Wisconsin is last in Midwest job growth under latest figures,Scott Walker says 2013 job growth in Wisconsin was best since 1990s,mary burke wisconsin last midwest job growth latest figures ,scott walker two thousand thirteen job growth wisconsin best since 1990s ,0.18,0.17647058823529413,46,0.0,ST,N,0.0,0.494589223205613
Clinton says Ryan attacked Obama for Medicare cuts reflected in Ryan's own budget,Bill Young says he opposed $716 billion Medicare cut,clinton ryan attacked obama medicare cuts reflected ryans budget ,bill young opposed 716 billion medicare cut ,0.07,0.06666666666666667,49,0.0,,N,0.0,0.09759133721150308
"Rhode Island Rep. Christopher Blazejewski says 32 states, District of Columbia allow early voting",Rep. Christopher Blazejewski says most Dunkin' Donuts tips don't go to employees,rhode island rep christopher blazejewski thirtytwo states district columbia allow early voting ,rep christopher blazejewski dunkin donuts tips dont go employees ,0.17,0.16666666666666666,52,0.2,N,N,0.4112070550676187,0.22878813189211022
"Barack Obama said he's cut taxes for 'middle-class families, small businesses'",Bill Clinton says Barack Obama cut taxes for 95 percent of people through stimulus,barack obama hes cut taxes middleclass families small businesses ,bill clinton barack obama cut taxes ninetyfive percent people stimulus ,0.27,0.26666666666666666,48,0.1111111111111111,ST,N,0.0,0.08096024316599365
Capital gains taxes often don't apply to homeowners,Dems don't propose tax increases on lower incomes,capital gains taxes often dont apply homeowners ,dems dont propose tax increases lower incomes ,0.08,0.07692307692307693,39,0.0,N,ST,1.0000000000000002,0.14766462336018585
"Cornyn echoes survey on Latino, African American voter turnout, but clarification needed",Battleground Texas says 54 percent of Texas Latinos registered to vote in 2008 and only 35 percent turned out,cornyn echoes survey latino african american voter turnout clarification needed ,battleground texas fiftyfour percent texas latinos registered vote two thousand eight thirtyfive percent turned ,0.0,0.0,80,0.0,ST,N,0.0,0.8309481304338476
NRCC says Congressional Budget Office predicts Obamacare will cost economy 2.5 million jobs,Rick Scott's political committee says CBO report describes Obamacare as jobs killer,nrcc congressional budget office predicts obamacare cost economy 25 million jobs ,rick scotts political committee cbo report describes obamacare jobs killer ,0.11,0.10526315789473684,60,0.0,ST,N,0.0,0.3438510111473446
"Jeb Bush edited his own emails, says liberal PAC",Jeb Bush says he has released all his emails from time as governor,jeb bush edited emails liberal pac ,jeb bush released emails time governor ,0.34,0.3333333333333333,16,0.0,ST,N,0.0,0.13507348367087132
"Clinton voted for 'virtually every' trade agreement, killing millions of jobs, Sanders says","In economic speech, Hillary Clinton offers cherry-picked summary of her trade votes",clinton voted virtually every trade agreement killing millions jobs sanders ,economic speech hillary clinton offers cherrypicked summary trade votes ,0.12,0.11764705882352941,62,0.0,ST,N,0.0,0.50095389828688
Chris Wallace: Hillary Clinton defended Syria's Assad as a 'possible reformer',"In RNC speech, Chris Christie says Clinton called Assad a 'reformer,' a 'different kind of leader'",chris wallace hillary clinton defended syrias assad possible reformer ,rnc speech chris christie clinton called assad reformer different kind leader ,0.25,0.25,57,0.0,ST,N,0.0,0.23530335976870542
"After derailment, Chuck Schumer says shortage of funds has delayed technological fix for Amtrak",Megyn Kelly says braking system wasn't missing because of a lack of funding,derailment chuck schumer shortage funds delayed technological fix amtrak ,megyn kelly braking system wasnt missing lack funding ,0.0,0.0,58,0.0,ST,N,0.0,0.4799844756533685
DNC ad accuses Mitt Romney of flip-flopping on assault-weapons ban,Did Mitt Romney flip-flop on TARP?,dnc ad accuses mitt romney flipflopping assaultweapons ban ,mitt romney flipflop tarp ,0.22,0.2,35,0.0,N,N,0.0,0.1509980860215223
"Michele Bachmann says IRS ""will have the ability"" to delay or deny health care","Michele Bachmann decries “huge national database” run by IRS with ""personal, intimate"" health care details",michele bachmann irs ability delay deny health care ,michele bachmann decries huge national database run irs personal intimate health care details ,0.33,0.3125,53,0.0,E,N,0.4112070550676187,0.1305011295263411
Reince Priebus says unemployment has been above 8 percent for a record 36 months,U.S. Sen. Marco Rubio says unemployment streak is worst since Great Depression,reince priebus unemployment eight percent record thirtysix months ,us sen marco rubio unemployment streak worst since great depression ,0.06,0.058823529411764705,46,0.0,ST,N,0.0,0.12763244518295336
"In recall battle, Wisconsin Gov. Scott Walker says new figures showing job gains are ""the final job numbers""",Democrat Tom Barrett says Republican Gov. Scott Walker is citing jobs numbers that are not commonly used,recall battle wisconsin gov scott walker new figures showing job gains final job numbers ,democrat tom barrett republican gov scott walker citing jobs numbers commonly used ,0.17,0.19047619047619047,59,0.06666666666666667,ST,N,0.0,0.4293164417316022
Fact-checking Marco Rubio's Social Security stance,Fact-checking Democratic attacks on Marco Rubio's statements on Social Security and Medicare,factchecking marco rubios social security stance ,factchecking democratic attacks marco rubios statements social security medicare ,0.53,0.5,36,0.25,ST,N,0.0,0.156217487836999
"Stokes right on broad gender pay claim, missteps on specifics",Is there a gender wage gap in every state?,stokes right broad gender pay claim missteps specifics ,gender wage gap every state ,0.09,0.08333333333333333,40,0.0,ST,N,0.0,0.12977181239551147
Rhode Island Governor Lincoln Chafee says that the commercial property tax in Providence is second-highest in the nation behind only Detroit,Gov. Lincoln Chafee says Rhode Island would be first state in U.S. to adopt hybrid retirement plan for public employees,rhode island governor lincoln chafee commercial property tax providence secondhighest nation behind detroit ,gov lincoln chafee rhode island would first state us adopt hybrid retirement plan public employees ,0.17,0.16666666666666666,82,0.05555555555555555,N,N,0.3360969272762575,0.26951761324603224
"Republican Tommy Thompson says Club for Growth Wisconsin ""has endorsed"" him for U.S. Senate",GOP Wisconsin Senate candidate Tommy Thompson says he never backed individual mandate,republican tommy thompson club growth wisconsin endorsed us senate ,gop wisconsin senate candidate tommy thompson never backed individual mandate ,0.27,0.26666666666666666,54,0.1,N,N,0.1757860783933462,0.2069360850097446
Bill Clinton: 'I had the lowest net worth of any American president in the 20th century',Bill Clinton: We had the lowest net worth of any president entering office since Harry Truman,bill clinton lowest net worth american president 20th century ,bill clinton lowest net worth president entering office since harry truman ,0.44,0.42857142857142855,33,0.35714285714285715,ST,ST,0.33609692727625756,0.17246982611725703
Rick Scott touts (private-sector) job growth,Rick Scott correct that Florida created 1 million jobs on his watch,rick scott touts privatesector job growth ,rick scott correct florida created one million jobs watch ,0.16,0.15384615384615385,32,0.0,E,N,0.33609692727625756,0.1059921313509325
"Taxpayers paid for a secret no-bid contract that benefited Gina Raimondo’s firm, Angel Taveras says",Gina Raimondo says Providence taxes rose nearly 27 percent under Mayor Angel Taveras,taxpayers paid secret nobid contract benefited gina raimondos firm angel taveras ,gina raimondo providence taxes rose nearly twentyseven percent mayor angel taveras ,0.16,0.15789473684210525,56,0.0,N,N,0.08704446792504218,0.47735956402171664
R.I. congressional candidate John Matson says U.S. Rep. James Langevin is still paying off debt from his 1994 campaign for secretary of state,Michael Riley blames Rep. James Langevin for helping gasoline prices double.,ri congressional candidate john matson us rep james langevin still paying debt one thousand nine hundred ninetyfour campaign secretary state ,michael riley blames rep james langevin helping gasoline prices double ,0.12,0.1111111111111111,94,0.1111111111111111,N,N,0.09193998174078082,0.16839750037215276
U.S. Rep. David Cicilline says Providence made full pension contributions six of eight years that he was mayor,Talk show host John DePetro says Providence was a “sanctuary city” under Mayor David Cicilline,us rep david cicilline providence made full pension contributions six eight years mayor ,talk show host john depetro providence sanctuary city mayor david cicilline ,0.2,0.2,67,0.0,N,N,0.0,0.06123094334544521
Republican Bernard Jackvony says Democrat David Cicilline is the fifth most liberal Representative in Congress,Brendan Doherty says most of the David Cicilline campaign is funded by big political action committees,republican bernard jackvony democrat david cicilline fifth liberal representative congress ,brendan doherty david cicilline campaign funded big political action committees ,0.11,0.1111111111111111,63,0.0,N,N,0.12735952979479354,0.059617477933583254
Website hypes long-shot theory about courts replacing Donald Trump with Hillary Clinton,A Pennsylvania judge didn't overturn Donald Trump's presidential election,website hypes longshot theory courts replacing donald trump hillary clinton ,pennsylvania judge didnt overturn donald trumps presidential election ,0.06,0.058823529411764705,53,0.0,E,N,0.0,0.06655924660794857
"Michele Bachmann, in State of the Union rebuttal, says government employment grew as jobs overall declined","Michele Bachmann repeats claim that health care bill will require 16,500 new IRS agents",michele bachmann state union rebuttal government employment grew jobs overall declined ,michele bachmann repeats claim health care bill require 16500 new irs agents ,0.1,0.09523809523809523,54,0.0,N,N,0.1707761131901165,0.23577033983032974
Mitt Romney says since Obama's stimulus package over 1 million jobs were lost,Mike Huckabee says Social Security imperiled by dramatic decline in wage-earners,mitt romney since obamas stimulus package one million jobs lost ,mike huckabee social security imperiled dramatic decline wageearners ,0.0,0.0,54,0.0,N,N,0.0,0.03316782619426706
Tennessee Congresswoman Diane Black says jobless rate has been 8 percent or higher for 40 straight months,U.S. Sen. Marco Rubio says unemployment streak is worst since Great Depression,tennessee congresswoman diane black jobless rate eight percent higher forty straight months ,us sen marco rubio unemployment streak worst since great depression ,0.0,0.0,67,0.0,ST,N,0.0,0.1986738812216204
Mitt Romney says Barack Obama 'could have gotten crippling sanctions against Iran. He did not.',"Corker said Congress dragged Obama ""kicking and screaming"" to put sanctions on Iran",mitt romney barack obama could gotten crippling sanctions iran ,corker congress dragged obama kicking screaming put sanctions iran ,0.2,0.2,38,0.0,ST,N,0.20199309249791836,0.0970657357296275
Donald Trump inflates Apple investment,Donald Trump correct that small business optimism is at record high,donald trump inflates apple investment ,donald trump correct small business optimism record high ,0.19,0.18181818181818182,34,0.0,N,N,0.19431434016858148,0.20613696606828605
"Rep. David Cicilline says the Right-to-Carry Act would expand rights of ""sex offenders, terrorists, child predators, and abusers to carry concealed weapons across state lines.""","U.S. Rep. David Cicilline says he voted for tougher laws against child abusers, domestic abusers, when he was a Rhode Island state representative",rep david cicilline righttocarry act would expand rights sex offenders terrorists child predators abusers carry concealed weapons across state lines ,us rep david cicilline voted tougher laws child abusers domestic abusers rhode island state representative ,0.24,0.21428571428571427,93,0.09523809523809523,N,N,0.22576484600261607,0.13627634143908643
Sen. Sheldon Whitehouse of R.I. says growth of SuperPACs led to eightfold increase in negative campaign ads,U.S. Senate candidate Barry Hinckley says incumbent Sen. Sheldon Whitehouse voted for a $525-billion tax hike on the middle class,sen sheldon whitehouse ri growth superpacs led eightfold increase negative campaign ads ,us senate candidate barry hinckley incumbent sen sheldon whitehouse voted 525billion tax hike middle class ,0.13,0.125,80,0.06666666666666667,N,N,0.09349477497536716,0.04076661992479197
Did Scott Walker flip-flop on a immigration and a pathway to citizenship?,Did Scott Walker flip-flop on how budget shortfalls are measured??,scott walker flipflop immigration pathway citizenship ,scott walker flipflop budget shortfalls measured ,0.34,0.3333333333333333,26,0.5,N,N,0.26055567105626243,0.5070724316003816
Ken Block knocks Republican Allan Fung's donations to controversial Democrats,Allan Fung: GOP challenger Ken Block was fined for illegally funneling money to his Moderate Party,ken block knocks republican allan fungs donations controversial democrats ,allan fung gop challenger ken block fined illegally funneling money moderate party ,0.17,0.16666666666666666,62,0.0,ST,N,0.2523342014336961,0.06244235649760685
Rep. Brett Hulsey says Wisconsin has created fewer jobs every year Scott Walker has been governor,Wisconsin Gov. Scott Walker says the state's jobs data is unreliable,rep brett hulsey wisconsin created fewer jobs every year scott walker governor ,wisconsin gov scott walker states jobs data unreliable ,0.26,0.25,59,0.0,N,N,0.0,0.3614023978215318
Hillary Clinton says guns exceed next nine categories as leading cause of death for young black men,Hillary Clinton correct that gun deaths for young black males outpace next 9 causes combined,hillary clinton guns exceed next nine categories leading cause death young black men ,hillary clinton correct gun deaths young black males outpace next nine causes combined ,0.3,0.3,57,0.07692307692307693,E,N,0.4112070550676187,0.6327904583679945
Has Scott Walker changed his view on ethanol mandates?,"Scott Walker claims credit for $816 in property tax savings over ""where things were headed""",scott walker changed view ethanol mandates ,scott walker claims credit 816 property tax savings things headed ,0.15,0.14285714285714285,39,0.0,N,N,0.20199309249791833,0.5769328761339176
Reince Priebus says health care law could mean 'as many as 20 million Americans could lose their employer-based insurance',"Barack Obama says that under his health care law, those who have health insurance will keep it",reince priebus health care law could mean many twenty million americans could lose employerbased insurance ,barack obama health care law health insurance keep ,0.26,0.23529411764705882,73,0.06666666666666667,ST,N,0.20199309249791836,0.37491427238345565
"Taxpayers paid for a secret no-bid contract that benefited Gina Raimondo’s firm, Angel Taveras says",Mayor Angel Taveras says high school graduation rates are up in Providence,taxpayers paid secret nobid contract benefited gina raimondos firm angel taveras ,mayor angel taveras high school graduation rates providence ,0.12,0.11764705882352941,61,0.1,N,N,0.317107466580271,0.053550953149967315
Donald Trump wrongly blames Hillary Clinton for creation of ISIS,Donald Trump says before Hillary Clinton was Secretary of State 'ISIS was not even on the map.',donald trump wrongly blames hillary clinton creation isis ,donald trump hillary clinton secretary state isis even map ,0.42,0.4166666666666667,34,0.0,E,ST,1.0000000000000002,0.35435744579801126
Sean Hannity says government predicted massive loss of health care,Glenn Beck says Barack Obama knew that 50% of Americans would lose health insurance,sean hannity government predicted massive loss health care ,glenn beck barack obama knew 50 americans would lose health insurance ,0.06,0.05555555555555555,47,0.0,E*,N,0.20199309249791836,0.0762461164831138
DNC ad says Mitt Romney flip-flopped on abortion,DNC ad accuses Mitt Romney of flip-flopping on assault-weapons ban,dnc ad mitt romney flipflopped abortion ,dnc ad accuses mitt romney flipflopping assaultweapons ban ,0.41,0.4,25,0.0,N,ST,0.43161341897075156,0.1305011295263411
DNC calls out Romney’s evolving affection for Reagan,Newt Gingrich ad says Mitt Romney 'runs away from Ronald Reagan',dnc calls romneys evolving affection reagan ,newt gingrich ad mitt romney runs away ronald reagan ,0.07,0.07142857142857142,35,0.0,ST,N,0.38087260847594373,0.0958183143811152
Donald Trump wrongly tweets that he 'never said' more countries should have nuclear weapons,Donald Trump says New York Times apologized for 'bad coverage' of him,donald trump wrongly tweets never countries nuclear weapons ,donald trump new york times apologized bad coverage ,0.14,0.14285714285714285,38,0.0,N,N,0.33609692727625756,0.7088872871297408
Chris Christie claims United States has “the world’s greatest health care system”,Chris Christie says national health care law puts “bureaucrats between American citizens and doctors,chris christie claims united states worlds greatest health care system ,chris christie national health care law puts bureaucrats american citizens doctors ,0.24,0.23529411764705882,49,0.0,N,ST,1.0,0.21528271546341887
"At DNC, Bernie Sanders repeats claim that top one-tenth of 1% owns as much wealth as bottom 90%",Bernie Sanders says top 0.1% in U.S. have almost as much wealth as bottom 90%,dnc bernie sanders repeats claim top onetenth 1 owns much wealth bottom 90 ,bernie sanders top 01 us almost much wealth bottom 90 ,0.47,0.4375,32,0.23076923076923078,ST,ST,0.26055567105626243,0.39589447788373655
George LeMieux says Connie Mack “failed to pay his child support”,George LeMieux says Connie Mack’s only 'real job in the real world' was events coordinator for Hooters,george lemieux connie mack failed pay child support ,george lemieux connie macks real job real world events coordinator hooters ,0.18,0.2,36,0.3333333333333333,N,N,0.5031026124151314,0.16319486256720966
Brendan Doherty says most of the David Cicilline campaign is funded by big political action committees,Talk show host John DePetro says Providence was a “sanctuary city” under Mayor David Cicilline,brendan doherty david cicilline campaign funded big political action committees ,talk show host john depetro providence sanctuary city mayor david cicilline ,0.11,0.10526315789473684,66,0.0,N,N,0.0,0.03844253271350165
Did Scott Walker flip-flop on how budget shortfalls are measured??,Meme claims Scott Walker 'was asked to leave Marquette University for cheating',scott walker flipflop budget shortfalls measured ,meme claims scott walker asked leave marquette university cheating ,0.16,0.15384615384615385,46,0.0,N,N,0.0,0.5861713175754297
Ann Kuster distorts Bass' record on Social Security,Ann McLane Kuster accused Charlie Bass of wanting to privatize Social Security,ann kuster distorts bass record social security ,ann mclane kuster accused charlie bass wanting privatize social security ,0.43,0.4166666666666667,36,0.0,N,ST,1.0000000000000002,0.27458405074340125
Raimondo says heavy trucks cause over 90 percent of the damage to our bridges and highways. Really?,The trouble counting Rhode Island's homeless veteran population,raimondo heavy trucks cause ninety percent damage bridges highways really ,trouble counting rhode islands homeless veteran population ,0.0,0.0,61,0.0,N,N,0.13627634143908643,0.0
"Jon Huntsman says the IRS will hire 19,500 new workers because of health care mandate","Association of Mature American Citizens says under Affordable Care Act, 16,000 IRS agents will pry into private medical records",jon huntsman irs hire 19500 new workers health care mandate ,association mature american citizens affordable care act 16000 irs agents pry private medical records ,0.09,0.09090909090909091,75,0.0,N,N,0.0,0.08427898818602891
Schultz claims that Landrieu got $1.8 million in BP PAC and employee contributions,Rep. John Boccieri portrays challenger Jim Renacci as a menacing trade lobbyist,schultz claims landrieu got 18 million bp pac employee contributions ,rep john boccieri portrays challenger jim renacci menacing trade lobbyist ,0.0,0.0,60,0.0,N,N,0.0,0.08655210892682116
"Mitt Romney's views on climate change have changed, says DNC",Rick Santorum ad says Mitt Romney favors cap and trade,mitt romneys views climate change changed dnc ,rick santorum ad mitt romney favors cap trade ,0.07,0.07142857142857142,37,0.0,N,N,0.16839750037215276,0.0440795994674987
U.S. Rep. David Cicilline says Republican opponent Brendan Doherty wants to repeal Obamacare and increase drug prices for seniors,Providence crime rates during the David Cicilline administration - revisited,us rep david cicilline republican opponent brendan doherty wants repeal obamacare increase drug prices seniors ,providence crime rates david cicilline administration revisited ,0.11,0.1,84,0.0,N,N,0.26951761324603224,0.19933326305280247
"At GOP convention, Rob Portman says Barack Obama “never even worked in business.”","Mitt Romney said he likes to fire people, said Delaware governor",gop convention rob portman barack obama never even worked business ,mitt romney likes fire people delaware governor ,0.0,0.0,53,0.0,N,N,0.20199309249791836,0.0
"Sen. Sheldon Whitehouse says U.S. spends 18 percent of its GDP on healthcare, far more than other nations",U.S. Senate candidate Barry Hinckley says Sen. Sheldon Whitehouse will have added nearly $8 trillion to the national debt during his first term,sen sheldon whitehouse us spends eighteen percent gdp healthcare far nations ,us senate candidate barry hinckley sen sheldon whitehouse added nearly 8 trillion national debt first term ,0.19,0.17391304347826086,78,0.0625,N,N,0.11234277891542777,0.06156537979832559
Rick Perry says Obama delivered $2 billion to Brazil to help offshore drilling,George Allen says U.S. lent $2 billion to Brazil for oil and gas exploration,rick perry obama delivered 2 billion brazil help offshore drilling ,george allen us lent 2 billion brazil oil gas exploration ,0.13,0.17647058823529413,39,0.09090909090909091,E*,N,0.0,0.14529797601940697
"Alex Sink supported 'higher property taxes,' Florida GOP says","Alex Sink 'supported a tax on homeowners insurance policies,' NRCC says",alex sink supported higher property taxes florida gop ,alex sink supported tax homeowners insurance policies nrcc ,0.23,0.23076923076923078,31,0.14285714285714285,N,N,0.0,0.06980811278444461
Barack Obama says Mitt Romney opposes contraception mandate and would cut Planned Parenthood funding,Obama says Romney suggested employers should be able to decide if insurance covers contraceptives,barack obama mitt romney opposes contraception mandate would cut planned parenthood funding ,obama romney suggested employers able decide insurance covers contraceptives ,0.11,0.10526315789473684,66,0.0,ST,N,0.17077611319011649,0.33581954450585644
"An ad claims Mitt Romney's housing policy is to let foreclosures ""hit the bottom.""",Kamala Harris says Romney favors letting foreclosures hit bottom,ad claims mitt romneys housing policy let foreclosures hit bottom ,kamala harris romney favors letting foreclosures hit bottom ,0.2,0.2,28,0.0,E*,N,0.0,0.06397943637564214
Did Scott Walker flip-flop on how budget shortfalls are measured??,Gov. Scott Walker says Wisconsin's 'teacher of the year' was laid off due to union contract,scott walker flipflop budget shortfalls measured ,gov scott walker wisconsins teacher year laid due union contract ,0.15,0.14285714285714285,44,0.0,N,N,0.2605556710562624,0.44098835917049006
Did Mitt Romney flip-flop on the economic stimulus?,Mitt Romney rejected state tax pledge before signing national one,mitt romney flipflop economic stimulus ,mitt romney rejected state tax pledge signing national one ,0.18,0.16666666666666666,39,0.0,N,N,0.2605556710562624,0.13627634143908637
Did Scott Walker flip-flop on a immigration and a pathway to citizenship?,"On supporting 2015 right to work legislation, a Scott Walker reversal",scott walker flipflop immigration pathway citizenship ,supporting two thousand fifteen right work legislation scott walker reversal ,0.15,0.14285714285714285,55,0.0,N,N,0.26055567105626243,0.3951692827010459
Mitt Romney said Barack Obama robs Medicare of more than $700 billion to pay for Obamacare,Romney says Obama 'cuts' $716B from Medicare to pay for Obamacare,mitt romney barack obama robs medicare 700 billion pay obamacare ,romney obama cuts 716b medicare pay obamacare ,0.43,0.4166666666666667,30,0.2222222222222222,E,N,0.1362763414390864,0.14291972952214924
